Algo,M,N,K,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GFlops,DataLocation
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079688,23283.490767,host
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079514,23334.529622,host
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079341,23385.397764,host
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079287,23401.404800,host
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079665,23290.344437,host
Cosma(Optimal),24576,24576,1536,2,8,0.735703,0.079541,23326.538406,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.343353,34324.385652,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.302828,38917.801362,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.318858,36961.232405,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.302142,39006.164770,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.317157,37159.455463,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.320835,36733.539360,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.339273,34737.172534,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.390814,30155.971423,host
Cosma(Optimal),28672,28672,7168,4,16,0.735452,0.483587,24370.798178,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.186998,31512.117652,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.152106,38740.595116,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.137128,42972.263153,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.178066,33092.667780,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.197769,29795.826192,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.150312,39203.122024,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.172060,34247.922993,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.165865,35526.960390,host
Cosma(Optimal),28672,28672,3584,4,16,0.801830,0.147820,39863.933696,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.365025,32286.522488,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.345353,34125.676422,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.331935,35505.164796,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.343976,34262.234541,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.414630,28423.894793,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.328540,35872.025138,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.335342,35144.441930,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.374489,31470.585656,host
Cosma(Optimal),28672,28672,7168,2,8,0.748136,0.368859,31950.953817,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.077433,38050.228966,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.077167,38181.479124,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.076919,38304.343816,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.077033,38248.000678,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.077386,38073.190952,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.076918,38305.155043,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.076889,38319.423113,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.076932,38297.920451,host
Cosma(Optimal),28672,28672,1792,4,16,0.766044,0.077089,38220.325040,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.184381,31959.263894,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.195484,30144.190402,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.181915,32392.612454,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.192652,30587.301751,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.190664,30906.161841,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.200876,29335.021697,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.200475,29393.677278,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.192788,30565.676862,host
Cosma(Optimal),28672,28672,3584,2,8,0.764585,0.194708,30264.234613,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.483417,36391.358979,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.471783,37288.755709,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.443707,39648.180311,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.518724,33914.359826,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.414756,42415.743662,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.433025,40626.273723,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.456304,38553.659093,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.452393,38886.923809,host
Cosma(Optimal),32768,32768,8192,4,16,0.736549,0.415148,42375.716434,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.138159,21325.758084,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.111360,26457.765775,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.111128,26513.115750,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.110980,26548.566261,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.110957,26553.851691,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.110861,26577.052056,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.111006,26542.307339,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.111094,26521.112803,host
Cosma(Optimal),28672,28672,1792,2,8,0.745662,0.110793,26593.234599,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.195400,45015.887929,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.209307,42024.935191,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.285073,30855.582444,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.210823,41722.569610,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.224222,39229.364422,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.237966,36963.618373,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.213843,41133.468253,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.190899,46077.182174,host
Cosma(Optimal),32768,32768,4096,4,16,0.855190,0.224631,39158.031374,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.099957,43999.586892,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.099616,44150.111030,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.097473,45120.517095,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.097417,45146.736697,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.097002,45339.769538,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.099665,44128.130633,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.097359,45173.715711,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.102767,42796.178864,host
Cosma(Optimal),32768,32768,2048,4,16,0.731859,0.098621,44595.528875,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.521648,33724.265771,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.480568,36607.101754,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.569657,30882.050035,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.437528,40208.148666,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.497565,35356.580344,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.470967,37353.333755,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.429748,40936.068049,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.458368,38380.089555,host
Cosma(Optimal),32768,32768,8192,2,8,0.762300,0.497419,35366.934578,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.569115,44012.645747,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.596673,41979.869519,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.516281,48516.660237,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.571124,43857.774732,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.550962,45462.719659,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.496188,50481.394742,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.533947,46911.479657,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.518648,48295.322182,host
Cosma(Optimal),36864,36864,9216,4,16,0.782332,0.565308,44309.068731,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.251715,34944.716054,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.246300,35712.974974,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.268942,32706.251224,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.255967,34364.145704,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.256052,34352.771733,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.249645,35234.362320,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.255331,34449.764619,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.252506,34835.140332,host
Cosma(Optimal),32768,32768,4096,2,8,0.762253,0.257265,34190.748058,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.252579,49584.952797,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.319025,39257.563591,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.325167,38515.990680,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.288266,43446.397138,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.268068,46719.882741,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.287658,43538.218598,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.256384,48849.128997,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.332432,37674.275663,host
Cosma(Optimal),36864,36864,4608,4,16,0.736413,0.320126,39122.475474,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.181654,34472.513707,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.123597,50665.157376,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.123551,50683.893647,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.123230,50816.095925,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.126109,49655.904087,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.123266,50801.160215,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.123102,50868.689727,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.124452,50317.147686,host
Cosma(Optimal),36864,36864,2304,4,16,0.770098,0.124168,50432.278669,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.170543,25788.452857,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158527,27743.208544,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158309,27781.388050,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158280,27786.513252,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.159183,27628.910362,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158201,27800.431041,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.159000,27660.636828,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158488,27750.089746,host
Cosma(Optimal),32768,32768,2048,2,8,0.743835,0.158129,27813.064659,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.755982,45450.496300,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.732256,46923.123594,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.843403,40739.394442,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.879554,39064.941188,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.840721,40869.392041,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.847432,40545.738237,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.791623,43404.161352,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.741620,46330.662183,host
Cosma(Optimal),40960,40960,10240,4,16,0.756169,0.806126,42623.300382,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.595455,42065.694841,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.567714,44121.250737,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.588437,42567.417912,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.546255,45854.508589,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.551481,45419.983051,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.549660,45570.441224,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.583153,42953.155981,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.575739,43506.280164,host
Cosma(Optimal),36864,36864,9216,2,8,0.752802,0.583341,42939.292283,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.375036,45808.624975,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.380423,45159.864348,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.358490,47922.831358,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.400705,42874.117190,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.474679,36192.639381,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.445757,38540.864996,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.479278,35845.309586,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.450395,38144.015702,host
Cosma(Optimal),40960,40960,5120,4,16,0.760103,0.363196,47301.889674,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.348017,35987.090496,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.337644,37092.656617,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.313784,39913.157797,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.327535,38237.501245,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.361326,34661.557421,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.317192,39484.392545,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.311306,40230.969451,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.319925,39147.104469,host
Cosma(Optimal),36864,36864,4608,2,8,0.755876,0.357873,34996.034246,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.213842,40169.573531,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.202830,42350.378680,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.210910,40727.932476,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.246750,34812.297399,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.196028,43819.871634,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.237737,36132.016221,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.247855,34657.140719,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.201450,42640.616755,host
Cosma(Optimal),40960,40960,2560,4,16,0.730255,0.224093,38332.016894,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.048056,22343.529677,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.065510,16390.601409,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.046823,22931.820227,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.046083,23300.030885,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.093949,11429.043128,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.065061,16503.605306,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.077058,13934.158455,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.102965,10428.183899,host
Cosma(Optimal),5120,5120,20480,4,16,0.803329,0.066633,16114.306176,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.259705,24112.178432,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.191022,32781.907134,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.191006,32784.565641,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.190899,32803.024193,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.195404,32046.728586,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.191542,32692.841850,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.192428,32542.401569,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.191094,32769.454454,host
Cosma(Optimal),36864,36864,2304,2,8,0.795879,0.193738,32322.311859,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.076464,28084.949885,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.137932,15569.189567,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.044861,47869.613193,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.061471,34934.765730,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.079136,27136.531951,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.118707,18090.667731,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.111901,19190.999495,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.042884,50076.116230,host
Cosma(Optimal),5120,5120,40960,4,16,0.880037,0.115200,18641.370206,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.130701,32860.947654,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.058737,73121.649217,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.100522,42726.835423,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.130974,32792.483029,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.070914,60566.176307,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.076641,56039.936333,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.110061,39023.538551,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.058603,73288.683764,host
Cosma(Optimal),5120,5120,81920,4,16,0.792476,0.057964,74097.113261,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.070878,26177.870604,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.139675,13283.853651,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.059565,31149.612722,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.108094,17164.923780,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.138090,13436.339818,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.089125,20818.346080,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.138022,13442.972223,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.061141,30346.831311,host
Cosma(Optimal),6144,6144,24576,4,16,0.755317,0.082241,22560.711737,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.874188,39304.726499,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.850000,40423.234212,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.972647,35326.013609,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.950870,36135.069890,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.853796,40243.483135,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.958677,35840.782096,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.868255,39573.308548,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.846393,40595.484632,host
Cosma(Optimal),40960,40960,10240,2,8,0.737501,0.885893,38785.433709,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.141523,26220.841212,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.112754,32911.028418,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.053429,69453.321821,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.053450,69426.022799,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.170112,21814.151055,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.067571,54918.102069,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.053765,69019.695797,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.072058,51497.848519,host
Cosma(Optimal),6144,6144,49152,4,16,0.748212,0.053833,68933.037669,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.129600,57266.290708,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.076678,96790.434098,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.087584,84738.601655,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.175892,42194.553325,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.154883,47918.069041,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.152844,48557.490417,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.167437,44325.431227,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.077139,96212.368646,host
Cosma(Optimal),6144,6144,98304,4,16,0.772096,0.150903,49181.868074,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.494643,34731.852659,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.449892,38186.623437,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.487522,35239.191379,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.499436,34398.546051,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.520244,33022.703333,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.463363,37076.471110,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.518423,33138.708520,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.525932,32665.541185,host
Cosma(Optimal),40960,40960,5120,2,8,0.754011,0.549284,31276.847334,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.087433,33698.241687,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.241158,12217.503924,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.148026,19904.210868,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.160050,18408.876477,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.196778,14972.932756,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.125484,23479.797620,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.214807,13716.260960,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.122954,23962.956932,host
Cosma(Optimal),7168,7168,28672,4,16,0.766708,0.086564,34036.742581,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.161814,36416.576552,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.161613,36461.773425,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.169083,34851.002365,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.082903,71079.053467,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.146466,40232.380613,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.079036,74557.451242,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.219651,26827.569191,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.201096,29302.859498,host
Cosma(Optimal),7168,7168,57344,4,16,0.745476,0.199090,29598.176062,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.266589,32221.623076,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.280386,30636.151192,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.281066,30562.016828,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.264011,32536.285334,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.289618,29659.580290,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.264068,32529.197097,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.277941,30905.577711,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.282855,30368.703731,host
Cosma(Optimal),40960,40960,2560,2,8,0.769265,0.275878,31136.679086,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.047398,22653.938168,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.050566,21234.459846,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.072534,14803.388398,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.047684,22517.642463,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.044089,24353.938650,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.044049,24375.832593,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.044010,24397.666704,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.045815,23436.603978,host
Cosma(Optimal),5120,5120,20480,2,8,0.809861,0.044409,24178.347061,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.176461,66787.430854,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.108206,108916.543258,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.194141,60705.459484,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.149657,78749.095636,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.242957,48508.165482,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.113340,103982.925556,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.216414,54457.529546,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.211169,55810.340855,host
Cosma(Optimal),7168,7168,114688,4,16,0.772286,0.133278,88427.408178,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.108402,19810.374738,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.062678,34262.370741,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.060736,35357.568553,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.060960,35227.477950,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.062538,34338.709891,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.079653,26960.638010,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.061477,34931.445406,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.076562,28048.994253,host
Cosma(Optimal),5120,5120,40960,2,8,0.725553,0.068550,31327.054901,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.141296,31126.477687,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.244017,18023.545875,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.119220,36890.051498,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.139882,31441.092010,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.177685,24751.896302,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.181865,24183.037989,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.175430,25070.080115,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.121119,36311.760155,host
Cosma(Optimal),8192,8192,32768,4,16,0.734199,0.159302,27608.258641,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.107978,39776.443903,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.106573,40300.735820,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.098030,43812.902811,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.110748,38781.584893,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.106981,40147.079230,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.131679,32616.869266,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.097469,44064.755842,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.097087,44238.461896,host
Cosma(Optimal),5120,5120,81920,2,8,0.728481,0.100694,42653.638792,host
Cosma(Optimal),8192,8192,65536,4,16,0.755008,0.196989,44652.658870,host
