Algo,M,N,K,TotalGPUs,DataLocation,TileRows,TileColumns,dRow,dCol,TotalNodes,DecompositionTime,HostToDeviceTime,GatherTime,ExecutionTime,GFlops,PlotOrder,ALoc,BLoc,CLoc,Performance (Tflops),shape
SLATE,10240,10240,40960,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.766,,0.1906541,1.3955373999999998,6222.5706093,2.0,,,,6.076729110644531,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,81920,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.43944700000000003,,0.3128733,3.2489237,5531.9126073,2.0,,,,5.402258405566406,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,81920,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.765735,,0.23843040000000001,3.4547237,5105.040210900001,2.0,,,,4.985390830957032,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,81920,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.74887,,0.20529190000000003,3.4219684,5118.485044999999,2.0,,,,4.998520551757812,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,81920,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.772808,,0.1947376,2.7584074000000003,6370.7333333999995,2.0,,,,6.221419270898437,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,163840,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.489434,,0.3113069,6.404969599999999,5641.842985,2.0,,,,5.509612290039063,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,163840,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.765875,,0.242234,6.8970739,5147.9471877999995,2.0,,,,5.027292175585937,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,163840,8,devices,1024.0,1024.0,4.0,2.0,2.0,1.13904,,0.20803219999999997,6.7911707,5186.2200401,2.0,,,,5.064668007910156,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,163840,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.781968,,0.1935303,5.5837607,6317.8007202,2.0,,,,6.169727265820312,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,45056,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.445641,,0.3858235,2.0368006000000003,5800.4740476,2.0,,,,5.664525437109375,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,45056,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.738265,,0.2867791,2.2319459999999998,5238.6062239,2.0,,,,5.115826390527344,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,45056,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.8313979999999999,,0.2520105,2.1095951,5473.9774454,2.0,,,,5.345681099023437,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,45056,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.788314,,0.2309926,1.647531,7091.3365687,2.0,,,,6.925133367871093,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,90112,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.490733,,0.3827869,4.0033651,5944.9059615999995,2.0,,,,5.8055722281249995,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,90112,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.778607,,0.286611,4.3402507,5422.4216426,2.0,,,,5.295333635351563,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,90112,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.790385,,0.2528701,4.1845343,5560.764859100001,2.0,,,,5.430434432714844,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,90112,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.777901,,0.22985950000000002,3.2940058,7179.5121719,2.0,,,,7.011242355371094,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,180224,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.45230500000000007,,0.3909429,7.799052399999999,6175.6748588,2.0,,,,6.030932479296875,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,180224,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.763157,,0.28731589999999996,8.6089164,5482.5034773,2.0,,,,5.354007302050781,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,180224,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.766988,,0.2521833,8.2741077,5640.459539,2.0,,,,5.508261268554688,"Thin-Fat
( M = N << K )"
SLATE,11264,11264,180224,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.776963,,0.23256259999999998,6.5968255,7225.4707484,2.0,,,,7.056123777734375,"Thin-Fat
( M = N << K )"
